model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
gemini-2.0-flash,161,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LIMPA FORNO DOMLINE LT300ML LATA300ML,"A descrição oficial do código NCM para a mercadoria LIMPA FORNO DOMLINE LT300ML LATA300ML é: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'LIMPA FORNO DOMLINE LT300ML LATA300ML' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO LAVANDA 500ML 24X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 34022000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINFETANTE VOREL PINHO 500ML START
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: LIMPA FORNO DOMLINE LT300ML LATA300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LIMPA FORNO DOMLINE LT300ML LATA300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,161,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LIMPA FORNO DOMLINE LT300ML LATA300ML,"A descrição oficial do código NCM para a mercadoria LIMPA FORNO DOMLINE LT300ML LATA300ML é: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'LIMPA FORNO DOMLINE LT300ML LATA300ML' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO LAVANDA 500ML 24X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 34022000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINFETANTE VOREL PINHO 500ML START
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: LIMPA FORNO DOMLINE LT300ML LATA300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LIMPA FORNO DOMLINE LT300ML LATA300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: **Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01**.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: **Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01**.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,1.9,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: **Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01**.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,162,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML,"A descrição oficial do código NCM para a mercadoria ""CL FIORUCCI GOLDEN 1X100ML"" é: **Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01**.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CL FIORUCCI GOLDEN 1X100ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: CL FIORUCCI GOLDEN 1X100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CL FIORUCCI GOLDEN 1X100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,163,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SACO ALVEJADO COPALIMPA,"A descrição oficial do código NCM para a mercadoria SACO ALVEJADO COPALIMPA é: Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'SACO ALVEJADO COPALIMPA' é Outros artefatos confeccionados, incluindo os moldes para vestuário.   - Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF SCARLIM TALCO PERFUMADO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF KALIPTO *FLORES DO CAMPO*
NCM: 38070000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA EUCALIPTO 2LT
NCM: 38070000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA EUCALIPTO 2LT
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF MINUANO *EUCALIPTO*
NCM: 63052000 | Rótulo: Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes | Produto: SACO ALVEJADO COPALIMPA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SACO ALVEJADO COPALIMPA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,163,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SACO ALVEJADO COPALIMPA,"A descrição oficial do código NCM para a mercadoria SACO ALVEJADO COPALIMPA é: Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'SACO ALVEJADO COPALIMPA' é Outros artefatos confeccionados, incluindo os moldes para vestuário.   - Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF SCARLIM TALCO PERFUMADO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF KALIPTO *FLORES DO CAMPO*
NCM: 38070000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA EUCALIPTO 2LT
NCM: 38070000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA EUCALIPTO 2LT
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF MINUANO *EUCALIPTO*
NCM: 63052000 | Rótulo: Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes | Produto: SACO ALVEJADO COPALIMPA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SACO ALVEJADO COPALIMPA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,163,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SACO ALVEJADO COPALIMPA,"A descrição oficial do código NCM para a mercadoria SACO ALVEJADO COPALIMPA é: Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'SACO ALVEJADO COPALIMPA' é Outros artefatos confeccionados, incluindo os moldes para vestuário.   - Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF SCARLIM TALCO PERFUMADO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF KALIPTO *FLORES DO CAMPO*
NCM: 38070000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA EUCALIPTO 2LT
NCM: 38070000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA EUCALIPTO 2LT
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF MINUANO *EUCALIPTO*
NCM: 63052000 | Rótulo: Rodilhas, esfregões, panos de prato ou de cozinha, flanelas e artefatos de limpeza semelhantes | Produto: SACO ALVEJADO COPALIMPA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SACO ALVEJADO COPALIMPA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
