model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
o1-mini-2024-09-12,166,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CP CERA MORNA 600GR DEPIL ROLL LATA,"A descrição oficial do código NCM **33079000** para a mercadoria **CP CERA MORNA 600GR DEPIL ROLL LATA** é:

**""Outros produtos de perfumaria preparados""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CP CERA MORNA 600GR DEPIL ROLL LATA' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos   - Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: REFIL PMOPE PO 40 BR101316  BCO ECONOM
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: VAS. CERDAS RIGIDAS C/CABO REF:9001C BET
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: VAS. CERDAS RIGIDAS C/CABO REF:9001C BET
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 33079000 | Rótulo: Outros produtos de perfumaria preparados | Produto: CP CERA MORNA 600GR DEPIL ROLL LATA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CP CERA MORNA 600GR DEPIL ROLL LATA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,167,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LIMP.REAX LIMPA CHAPA 2L UN,"A descrição oficial do código NCM para a mercadoria ""LIMP.REAX LIMPA CHAPA 2L UN"" é:

**34022000** – *Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.*","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'LIMP.REAX LIMPA CHAPA 2L UN' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.   - Preparações acondicionadas para venda a retalho",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: MISTURA P/BISCOITO DE QUEIJO AMAFIL 1KG UN
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PL FAC P/PASSAR-MON BIJOU PUREZA GAT
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: MISTURA P/BISCOITO DE QUEIJO AMAFIL 1KG
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PUL 12X500 COD 03200
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PL FAC P/PASSAR-MON BIJOU PUREZA REF
NCM: 34022000 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: LIMP.REAX LIMPA CHAPA 2L UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LIMP.REAX LIMPA CHAPA 2L UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,168,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESC DENT OB  IND PLUS 30 6ITX6IP COD 673739,"A descrição oficial do código NCM **96032100** para a mercadoria **ESC DENT OB IND PLUS 30 6ITX6IP COD 673739** é:

**""Escovas de dentes, incluídas as escovas para dentaduras.""**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'ESC DENT OB  IND PLUS 30 6ITX6IP COD 673739' é Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura - Escovas de dentes, escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluindo as que sejam partes de aparelhos:  -- Escovas de dentes, incluindo as escovas para dentaduras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL LAVANDA 6X2LT COD 966
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BRILHANTE PINHO 500 COD 060531
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF LISOFORM BRUTO 12X1000ML COD 12002
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF AZULIM 12X1LT EUCALIPTO COD 7314
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. 5LT ACERO CONC. TALCO KLIMP
NCM: 96032100 | Rótulo: Escovas de dentes, incluídas as escovas para dentaduras | Produto: ESC DENT OB  IND PLUS 30 6ITX6IP COD 673739


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESC DENT OB  IND PLUS 30 6ITX6IP COD 673739

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,169,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LENCO UMED DRYBABY ROSA POTE 75UN UN/0001,Não há dados suficientes no contexto fornecido para determinar a descrição oficial do código NCM para a mercadoria especificada.,"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'LENCO UMED DRYBABY ROSA POTE 75UN UN/0001' é Sabões; produtos e preparações orgânicos tensoativos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo que contenham sabão; produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondi - Sabões, produtos e preparações orgânicos tensoativos, em barras, pães, pedaços ou figuras moldadas, e papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes:  -- Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: SUPORTE COM RODINHA
NCM: 73089010 | Rótulo: Vergalhões | Produto: FORNO FERRO FUNDIDO
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: PRODUTOS DECORLUX DIVERSOS



    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LENCO UMED DRYBABY ROSA POTE 75UN UN/0001

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,170,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESSENCIA USELIMP LAVANDA 100ML,"A descrição oficial do código NCM **33029019** para a mercadoria *ESSENCIA USELIMP LAVANDA 100ML* é:

**""Odorizantes / Desodorizantes de Ambiente e Superfície.""**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'ESSENCIA USELIMP LAVANDA 100ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM RECARGA 500ML CX / 12
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT REFIL 500ML
NCM: 33029019 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: ESSENCIA USELIMP LAVANDA 100ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESSENCIA USELIMP LAVANDA 100ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,171,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: GB CHERRY DESOD. AERO 150ML,"A descrição oficial do código NCM para o produto **GB CHERRY DESOD. AERO 150ML** é:

**33072010 - Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'GB CHERRY DESOD. AERO 150ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 18069000 | Rótulo: Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02 | Produto: ACHOC TODDY REFOR. PROM L400 P350G 24X1 CX0024UN
NCM: 18069000 | Rótulo: Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02 | Produto: ACHOCOLATADO SEM ACUCAR 125G SWISS MISS
NCM: 18069000 | Rótulo: Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02 | Produto: ACHOCOLATADO LECO AO LEITE 200G 1CX27UN
NCM: 18069000 | Rótulo: Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02 | Produto: NESCAU 3.0 ACT GO ACHOCOL PO 30X380 COD 12318444
NCM: 18069000 | Rótulo: Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02 | Produto: ACHOC TODDY TRAD 400G CX / 24
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: GB CHERRY DESOD. AERO 150ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: GB CHERRY DESOD. AERO 150ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: GB CHERRY DESOD. AERO 150ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,172,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DES.REXONA AERO FEM 150ML COTTON,"A descrição oficial do código NCM 33072010 é:

**Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DES.REXONA AERO FEM 150ML COTTON' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Líquidos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF POLITRIZ GARDENIA TRAD 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF POLITRIZ GARDENIA TRAD 500ML
NCM: 34020000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.VIM CLORO ADITIVADO ORIG.750ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA LAVANDA 750ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA LAVANDA 750ML
NCM: 33072010 | Rótulo: Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01 | Produto: DES.REXONA AERO FEM 150ML COTTON


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DES.REXONA AERO FEM 150ML COTTON

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,173,1.0,1.0,"Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESM IMP HIPO CAN DOS PASSAROS 7,5 ML 6X1","A descrição oficial do código NCM **33043000** é:

**Preparações para manicures ou pedicures**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'ESM IMP HIPO CAN DOS PASSAROS 7,5 ML 6X1' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros.   - Preparações para manicuros e pedicuros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.VIM CLORO ADITIVADO ORIG.750ML UN
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.OMO PISO LAVANDA UND 1 X 1 450ML
NCM: 38089410 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMP DESINF. AZULIM TALCO 5 LT - GL
NCM: 38089410 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMP DESINF. MAX1000 LAVANDA 5LT- GL
NCM: 38089410 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: | LIMP DESINF. AZULIM TALCO 5 LT - GL
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: ESM IMP HIPO CAN DOS PASSAROS 7,5 ML 6X1


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESM IMP HIPO CAN DOS PASSAROS 7,5 ML 6X1

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,174,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: VODKA BELVEDERE BLOOD MARY 700ML GF,Não há dados suficientes no contexto fornecido para responder com segurança.,"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'VODKA BELVEDERE BLOOD MARY 700ML GF' é Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas.   - Vodca",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: ESM COLORAMA 008ML VERNCOR TAPETE VERM BL
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: ESM COLORAMA 008ML NUT COPA CHAMPA BL
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: ESM COLORAMA 008ML VERN COR TAPETE VERM BL
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: ESM COLORAMA GIO DAR O QUE FALAR 8ML
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: ESM DOTE BL LUD 01 E HOJE 6X1 09ML
NCM: 22086000 | Rótulo: Vodka | Produto: VODKA BELVEDERE BLOOD MARY 700ML GF


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: VODKA BELVEDERE BLOOD MARY 700ML GF

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,175,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: BEIRA ALTA REMOVEDOR DE ESMALTE 450ML,"A descrição oficial do código NCM **33043000** é **""Preparações para manicuros e pedicuros""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'BEIRA ALTA REMOVEDOR DE ESMALTE 450ML' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros.   - Preparações para manicuros e pedicuros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML
NCM: 34022000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSA ROUPA PASSE BEM REFIL 500ML
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSAR ROUPA PASSE BEM RECARGA 500ML UN
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: BEIRA ALTA REMOVEDOR DE ESMALTE 450ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: BEIRA ALTA REMOVEDOR DE ESMALTE 450ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,176,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LEITE HID.MONANGE VIDA ATIVA 200ML,Não há dados suficientes para responder com segurança.,"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'LEITE HID.MONANGE VIDA ATIVA 200ML' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos  - Desodorantes (desodorizantes) corporais e antiperspirantes Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34022000 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINFETANTE VOREL PINHO 500ML START
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO 500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: MINUANO DESIFENTANTE PINHO 500ml TRADICIONA (24 UN)
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO PINHO LAVANDA 500ML 24X500ML
NCM: 33072090 | Rótulo: Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01 | Produto: LEITE HID.MONANGE VIDA ATIVA 200ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: LEITE HID.MONANGE VIDA ATIVA 200ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,177,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RODO DE ALUMINIO 60 CM C/CABO,"A descrição oficial do código NCM **96039000** é:

**Vassouras, rodos, cabos e afins**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RODO DE ALUMINIO 60 CM C/CABO' é Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura   - Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96031000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO DE ALUMINIO 60CM C CABO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO DE ALUMINIO COM CABO 60 CM
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO DE ALUMINIO 40 CM C CABO
NCM: 96031000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO DE ALUMINIO 60CM C CABO Lt
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO DE ALUMINIO 60 CM C CABO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO DE ALUMINIO 60 CM C/CABO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RODO DE ALUMINIO 60 CM C/CABO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,178,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESP PETERLONGO PRESENCE MOSCATEL ROSE 12X660ML,"A descrição oficial do código NCM **22041090** é:

**Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas.**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'ESP PETERLONGO PRESENCE MOSCATEL ROSE 12X660ML' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09.  - Vinhos espumantes e vinhos espumosos Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: EMENDA CEMAR INTERNA X LEVE 936297
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: TE VERTICAL DESCIDA L050 x A050  936841
NCM: 22041090 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: ESP PETERLONGO PRESENCE MOSCATEL ROSE 12X660ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ESP PETERLONGO PRESENCE MOSCATEL ROSE 12X660ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,179,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: BLOCO SANIT PATO LAVANDA REF 35GR,"A descrição oficial do código NCM **38089419** para a mercadoria **BLOCO SANIT PATO LAVANDA REF 35GR** é **""desinfetantes apresentados em quaisquer formas ou embalagens""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'BLOCO SANIT PATO LAVANDA REF 35GR' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73261900 | Rótulo: Abraçadeiras | Produto: ESTICADOR PARA FIO FE
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: PRODUTOS DECORLUX DIVERSOS
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: REFIL LUSTRA MOP CHENILLE ROSA CX / 24
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BLOCO SANIT PATO LAVANDA REF 35GR


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: BLOCO SANIT PATO LAVANDA REF 35GR

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,180,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SOLUC B COLGATE PLAX L500P350ML. MINT,"A descrição oficial do código NCM **33069000** é:

**Outras preparações para higiene bucal ou dentária**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'SOLUC B COLGATE PLAX L500P350ML. MINT' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT LAVANDA 12X500ML
NCM: 38089410 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF DM PINHO TROP LAVANDA E LIRIO CX 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: RX LIMP. DESINF. ALEGRIA 12X500ML
NCM: 33069000 | Rótulo: Outras preparações para higiene bucal ou dentária | Produto: SOLUC B COLGATE PLAX L500P350ML. MINT


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SOLUC B COLGATE PLAX L500P350ML. MINT

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
