model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
deepseek-chat,134,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,1.9,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"A descrição oficial do código NCM 33061000, que corresponde à mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"", é **""Dentifrícios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,134,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO,"Com base no contexto fornecido, a descrição oficial do código NCM para a mercadoria ""CREME D COLGATE 180GR TRIPLA ACAO"" é:

**NCM: 33061000 | Rótulo: Dentifrícios**

Isso indica que o produto é classificado como um dentifrício (creme dental) sob o código NCM 33061000.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CREME D COLGATE 180GR TRIPLA ACAO' é Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.   - Dentifrícios (dentífricos)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADEREN. MEDIO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: ESCOVA PARA BANHO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: RODO VAI E VEM MAIOR ADERENCIA PEQU
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 33061000 | Rótulo: Dentifrícios | Produto: CREME D COLGATE 180GR TRIPLA ACAO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CREME D COLGATE 180GR TRIPLA ACAO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,135,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO,"A descrição oficial do código NCM **34029039** para a mercadoria ""REMOVEDOR 2LT MAGICO"" é:

**""Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.""**

Essa descrição está alinhada com o contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'REMOVEDOR 2LT MAGICO' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA ESFUMAR UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 11.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 11.00 UN
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: REMOVEDOR 2LT MAGICO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,135,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO,"A descrição oficial do código NCM 34029039 para a mercadoria ""REMOVEDOR 2LT MAGICO"" é:

**""Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.""**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'REMOVEDOR 2LT MAGICO' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA ESFUMAR UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 11.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 11.00 UN
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: REMOVEDOR 2LT MAGICO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,135,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO,"A descrição oficial do código NCM 34029039 para a mercadoria ""REMOVEDOR 2LT MAGICO"" é:

**""Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.""**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'REMOVEDOR 2LT MAGICO' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA ESFUMAR UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 11.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 11.00 UN
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: REMOVEDOR 2LT MAGICO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,135,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO,"A descrição oficial do código NCM 34029039 para a mercadoria ""REMOVEDOR 2LT MAGICO"" é:

**""Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.""**

Essa descrição se aplica ao produto em questão, conforme o contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'REMOVEDOR 2LT MAGICO' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA ESFUMAR UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 11.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 11.00 UN
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: REMOVEDOR 2LT MAGICO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,135,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO,"A descrição oficial do código NCM 34029039 para a mercadoria ""REMOVEDOR 2LT MAGICO"" é:

**""Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg.""**

Essa descrição se aplica ao produto em questão, conforme o contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'REMOVEDOR 2LT MAGICO' é Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.  - Outras Outras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA ESFUMAR UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA SOMBRA OU CORRETIVO UN QTD. 11.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 2.00 UN
NCM: 96033000 | Rótulo: Pincéis para aplicação de produtos cosméticos | Produto: PINCEL PARA BASE UN QTD. 11.00 UN
NCM: 34029039 | Rótulo: Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00; em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg | Produto: REMOVEDOR 2LT MAGICO


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: REMOVEDOR 2LT MAGICO

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
